area_m2,number_rooms,bathrooms,condominium fees,condition_encoded,heating_encoded,Energy Efficiency Encoded,grid_cell_encoded,price_euro,total_features
48.45698390867052,4.0,1.0,83.91109492740438,3,9,6,41,327919.2066384538,
152.2601231613026,2.0,1.0,118.80984966930161,1,9,9,24,871858.4582821344,
80.46401833395439,3.0,1.0,141.1844747905364,1,8,6,36,460745.9492037015,
53.10057085970268,1.0,3.0,221.77177158508277,0,2,5,3,276417.9955055418,
24.397066205791656,4.0,1.0,194.4795021035625,1,7,8,29,139700.32394006834,
148.67161124489655,1.0,2.0,219.70342518842898,0,3,8,7,773918.3986829851,
144.73900311965377,3.0,1.0,93.41910804789298,2,7,6,16,904136.3842097665,
64.8031367402279,4.0,2.0,141.5557069670258,3,3,7,28,438537.26487785846,
127.63331933413808,2.0,1.0,114.54331633705195,0,6,5,36,664402.3918928299,
79.33240201583001,3.0,2.0,218.673813733701,2,4,7,22,495563.1140417082,
83.68517858872931,1.0,1.0,256.19490855482695,3,0,8,48,566316.2491073486,
26.398403545016215,1.0,1.0,234.54474018450696,3,4,6,19,178643.87852365957,
127.17619172941602,2.0,2.0,193.09436156013794,0,8,5,39,662022.7885450359,
48.982574757284844,2.0,1.0,230.31219274164135,3,8,8,32,331475.9970160572,
81.18663527968519,1.0,2.0,259.3060858957216,2,2,7,3,507145.8921632182,
58.58397855758266,2.0,1.0,219.36551098756533,0,1,6,20,304962.18137488613,
29.212164027666084,2.0,2.0,188.41846808052372,1,0,9,45,167272.11145931066,
79.62232972467788,3.0,2.0,125.49857764345889,3,4,6,46,538822.0456153871,
39.96936974485793,4.0,3.0,84.19108985906132,1,7,6,3,228869.07195880334,
90.66054464466845,2.0,1.0,142.8770412719531,2,7,4,14,566326.2511056233,
77.6059356482199,2.0,1.0,85.19320594311583,1,9,7,46,444380.24876756367,
139.7597740499889,3.0,1.0,235.5338558124497,1,0,4,49,800280.064163586,
64.88720775487155,1.0,1.0,261.0167389949712,2,8,8,29,405328.7927681688,
154.88699865754336,3.0,3.0,150.3306553485454,3,4,9,41,1048154.8297376558,
33.624586421461224,1.0,1.0,269.95150887703153,3,6,6,2,227545.06808870446,
99.14266363590613,1.0,1.0,82.0914800404479,1,1,5,10,567701.9568414085,
99.54510520819011,2.0,1.0,75.90348253939365,2,8,6,24,621825.144217071,
77.63764789484134,1.0,1.0,245.94268778260638,2,7,8,8,484976.5490519757,
90.49659851669132,2.0,1.0,237.37901312267482,1,5,8,31,518193.623020742,
92.14217499666817,3.0,1.0,75.25054853010073,1,4,5,47,527616.3776004033,
27.59233409418944,2.0,1.0,182.97809888703014,0,5,6,33,143633.4404348769,
62.95776473575464,4.0,1.0,126.09258608150391,1,5,4,16,360503.1873069895,
138.58593028478253,3.0,1.0,153.2573616630006,2,6,9,37,865700.1859163404,
146.92605869862342,3.0,2.0,119.39121782776274,0,2,4,38,764831.8271437594,
23.08718845422885,2.0,3.0,247.13439478679743,2,3,5,37,144217.98299467156,
103.68701157076951,1.0,1.0,106.89138995718787,0,3,4,6,539748.5457186007,
116.39527917307069,3.0,1.0,262.6275214169235,3,5,6,4,787672.7877829217,
149.89524660228494,3.0,1.0,102.6195261637568,2,1,8,5,936345.7212786238,
155.64503710752228,1.0,2.0,89.52334265139706,3,1,6,42,1053284.644824518,
124.71517585018385,3.0,1.0,184.25553703371594,2,2,6,9,779054.1990679157,
101.58532355983871,3.0,1.0,75.6309970655673,1,2,8,28,581688.9001800218,
68.19081604492399,3.0,2.0,163.4689076866468,2,8,9,2,425965.3343349515,
132.52411193199688,1.0,3.0,100.8752303205428,3,9,4,8,896820.1926705175,
23.878991484738712,1.0,2.0,106.98730538790717,0,7,5,27,124303.42751577595,
119.66915969088946,3.0,1.0,237.50724191170232,1,4,9,32,685238.9641212006,
75.53305901994203,2.0,1.0,182.31097059983438,2,0,9,15,471829.88274513016,
98.85747673099318,3.0,1.0,164.46569353854974,3,6,5,41,668990.5711219099,
143.5659841174233,2.0,3.0,216.73555601337887,0,0,7,31,747340.7707304788,
87.63084410454346,2.0,2.0,272.42993428514933,1,9,7,48,501783.9934229546,
40.40740011045851,1.0,1.0,204.76951453790628,0,2,6,48,210342.98428982822,
113.05269847389408,2.0,3.0,208.81695508053954,2,5,7,10,706202.5841012859,
152.77579398228022,2.0,2.0,180.25968303542555,0,3,6,41,795282.9517770268,
38.42043936831021,2.0,1.0,166.3816484261135,3,6,4,19,259999.67352699325,
146.37693936327435,1.0,2.0,153.05375299593413,0,1,7,33,761973.3556901931,
53.191872716083274,3.0,1.0,114.20061538477195,0,5,8,6,276893.27243228786,
106.92876794706551,2.0,1.0,189.19173183386482,1,8,6,4,612286.0590988311,
31.1778203318794,3.0,1.0,116.07670575124543,0,7,8,24,162297.88985018615,
113.3363293798366,3.0,2.0,162.61902359803202,0,5,6,47,589978.6099833597,
66.13791859428213,3.0,2.0,167.37772365274859,2,5,9,35,413141.5671528439,
25.438346382859827,2.0,1.0,134.08032293217153,0,2,9,45,132420.73676955447,
128.555390971308,3.0,3.0,137.97355769660203,1,3,9,1,736122.5161847736,
87.67661990919073,1.0,1.0,264.0303896555858,3,3,8,40,593327.2218417752,
111.00093866371124,2.0,1.0,87.95418348578315,0,7,9,2,577821.6028171049,
39.92282777923592,3.0,2.0,237.16179101431715,3,4,9,15,270166.6706455533,
114.41417169863904,1.0,2.0,209.77298199254577,3,1,8,22,774266.1920999226,
57.70564783168047,2.0,1.0,244.93327193048492,2,6,6,16,360467.97790838993,
151.19519897816258,1.0,2.0,158.7764395676621,2,6,8,49,944466.0911543183,
132.44790690034284,2.0,1.0,265.46646970854056,0,1,9,27,689464.997109494,
111.75709036676012,2.0,3.0,265.76297798753217,0,7,5,6,581757.792855572,
26.24510169726283,1.0,2.0,215.74201538795737,0,2,7,38,136620.3467409786,
117.15706335569753,2.0,1.0,224.87407668631636,3,4,5,13,792827.9510771856,
136.95375056643593,2.0,2.0,106.35928145580547,0,0,5,30,712920.4186629369,
71.74146797121949,4.0,2.0,167.06048683089966,1,5,8,34,410799.65234246856,
65.95731310355666,1.0,1.0,238.68667692927656,3,7,4,27,446347.8334864404,
113.8803178697667,1.0,3.0,246.85662208247356,3,1,7,19,770653.484293868,
41.03104694277316,3.0,1.0,96.2334531376297,3,7,7,17,277666.2366435856,
110.09742465545845,2.0,1.0,223.30223150741298,3,3,9,6,745053.8030596427,
153.69431473210173,4.0,1.0,182.53277063133976,2,0,9,1,960077.2355783288,
102.99008074110813,3.0,1.0,262.6542896877121,0,1,5,19,536120.633253215,
82.10790061277088,3.0,1.0,127.2824140809542,2,3,9,14,512900.73010738526,
141.17139288209938,2.0,3.0,106.11743133487101,1,3,5,10,808363.1511406145,
68.0645310138903,1.0,3.0,108.59742400936668,2,7,9,15,425176.4737729907,
102.53568771947224,2.0,2.0,130.55880597290343,0,1,4,45,533755.2649308263,
107.55459443783268,1.0,1.0,120.97635899726218,3,4,9,40,727845.9044179997,
23.755449542539058,4.0,1.0,103.98769748454492,3,0,5,31,160758.41992170233,
110.07796562509414,2.0,1.0,101.42949150198253,0,8,9,26,573017.0149735153,
71.39362614830438,1.0,1.0,274.997708968441,1,5,9,31,408807.8712434112,
148.3271375060186,2.0,1.0,221.47486686574075,3,8,5,34,1003762.7877459233,
151.48716238769856,3.0,1.0,198.43460499357843,2,1,6,43,946289.8894100047,
52.25203564284623,2.0,3.0,234.81766470804754,1,4,8,12,299200.987703216,
55.99793844498941,4.0,2.0,245.64045740040387,1,1,9,47,320650.44521147915,
99.22433360931767,1.0,2.0,99.90518092357058,3,8,9,34,671473.1733556098,
84.8712790716499,1.0,1.0,212.96499977010933,2,2,7,36,530162.6357040997,
142.2093654391879,1.0,2.0,161.60466606823815,1,9,6,42,814306.6978459043,
95.18336533818851,3.0,2.0,207.00196656233044,0,0,7,39,495482.3390085312,
21.71613619628127,3.0,2.0,168.40684578854268,3,3,8,46,146957.9321354122,
55.689518340025664,3.0,3.0,156.5372469708589,1,1,6,28,318884.3972690902,
55.863773857819645,2.0,1.0,160.72366137155592,3,2,6,3,378042.6045049078,
156.44715961649587,2.0,1.0,80.15417231081092,1,4,5,33,895833.8963206849,
144.45169252047293,1.0,1.0,148.0283098912226,0,1,5,44,751951.3754266176,
123.17508189855178,4.0,1.0,187.53422115464224,1,4,9,20,705314.2659623227,
54.5224336819238,1.0,2.0,211.05262845160345,3,1,5,3,368965.45667538006,
48.209963830478316,1.0,1.0,179.80761221303112,0,6,9,6,250959.6667166622,
134.39114415741096,2.0,1.0,254.22463112623518,3,1,9,43,909454.8157267137,
111.81075033554424,3.0,1.0,238.59878330079368,2,8,8,3,698444.5473939625,
23.01700892227478,1.0,2.0,105.67808149352105,1,5,4,22,131797.96191272791,
110.17001740357631,3.0,1.0,259.90452539123515,0,6,5,43,573496.1956617604,
45.566146779817856,3.0,1.0,99.14408066340059,3,8,8,19,308356.2676903545,
137.87698713972202,1.0,3.0,178.74258756968084,0,3,7,26,717726.3783510053,
134.23423278145452,3.0,1.0,168.49794236820173,0,6,8,13,698763.8165267308,
121.73412082642014,4.0,2.0,112.97553333623529,2,4,4,49,760432.5404118315,
109.59954240801585,4.0,1.0,92.39923358005437,2,8,5,45,684631.8673475292,
24.08436622708529,1.0,2.0,221.28858632489062,1,4,6,46,137909.7689629719,
57.83408391494075,1.0,1.0,114.22583552239409,1,8,8,47,331164.4190962734,
74.55957101820724,3.0,3.0,258.4515374315093,3,4,7,42,504561.22943341424,
51.58825871960262,3.0,2.0,144.79269733283596,2,9,4,30,322254.6839559236,
26.9237313072988,2.0,1.0,169.59386352468985,3,2,7,33,182198.88853743876,
33.32406381679123,2.0,1.0,76.34053720567428,3,1,4,40,225511.36466452843,
63.789463499313676,2.0,2.0,211.84133565273,2,3,9,41,398471.54972645297,
91.65519532930301,4.0,1.0,170.04498420637293,0,0,7,48,477116.2524322567,
97.0503994271609,2.0,1.0,233.16898153442008,2,9,7,45,606241.5474262163,
27.900197591281174,3.0,1.0,218.53160815636042,0,9,6,11,145236.04111087084,
113.89837237081576,4.0,2.0,240.34760943108697,3,4,9,13,770775.6631251262,
49.24832916011988,1.0,1.0,100.72141990226729,2,3,6,38,307637.9227124644,
100.95106973515276,3.0,3.0,147.26326228547788,3,3,4,32,683158.3814470792,
86.76033838831768,2.0,1.0,77.335555887392,2,4,6,37,541962.960587627,
74.13850476489634,3.0,2.0,144.90674707067868,0,7,9,31,385932.13867767924,
156.501853426557,2.0,1.0,107.8432361880914,2,6,5,39,977614.9954704246,
130.75340455902239,3.0,1.0,241.67551422906314,0,4,7,26,680644.1702712141,
84.75319578752884,3.0,1.0,94.11414869223285,3,4,8,35,573543.7594527438,
153.47383311129752,1.0,1.0,186.1851558144558,0,3,7,27,798916.6335567799,
31.931032916994653,3.0,1.0,236.02830628108958,3,5,7,19,216084.4141893378,
55.36728233274373,3.0,2.0,260.73985084552373,1,1,7,14,317039.23792809725,
118.66192703691502,3.0,1.0,174.09960890565455,1,4,4,36,679471.4375318831,
37.88348069649201,1.0,2.0,265.58736251653227,2,0,6,14,236645.496514103,
117.02837383072242,4.0,3.0,209.45293535797867,1,5,7,11,670117.5295597734,
129.73065972823264,1.0,2.0,133.67208315604682,3,7,4,5,877916.2792084808,
58.290421738365886,3.0,2.0,156.11318862347946,3,3,4,25,394464.2713853598,
21.34744374583179,2.0,1.0,143.42747855445907,0,9,4,26,111125.31398166552,
86.03438888075034,3.0,1.0,108.65227912509971,0,6,9,1,447856.8296712741,
89.02009240262537,3.0,1.0,236.18662865674835,2,6,6,34,556078.8918823219,
136.8264050837306,1.0,2.0,258.9199011320518,0,3,5,10,712257.5146207357,
97.39039306076519,1.0,3.0,274.2599023385179,3,1,5,12,659062.4890497752,
27.1830006784372,2.0,2.0,91.9604622673395,2,1,8,33,169803.15889737234,
140.25834504477714,4.0,1.0,245.31972458448962,1,7,6,36,803134.937322987,
155.57529474638835,3.0,1.0,234.91990043477082,0,9,5,43,809855.9097905206,
33.43455336803392,3.0,2.0,173.30936962454967,2,6,6,47,208854.52806975893,
34.89160923452733,4.0,2.0,187.98455294268237,1,8,8,38,199793.24857087177,
56.53693301572438,2.0,3.0,185.7980780186509,1,2,6,5,323736.7882782426,
102.04630188011237,1.0,2.0,272.3171189867568,3,8,9,2,690570.0613968052,
132.4959340671937,3.0,1.0,149.7582123907112,0,3,8,19,689715.0052162957,
95.28955882295527,1.0,1.0,237.72828485695027,1,7,4,12,545638.6486549312,
86.63000814795424,3.0,3.0,269.1206487377658,2,3,9,23,541148.8309492049,
157.16809328867961,2.0,2.0,183.15495235339955,3,0,6,10,1063591.5053491478,
55.22389974801071,2.0,1.0,87.30605693893649,1,6,6,17,316218.2132456372,
71.09884852662361,1.0,1.0,219.11399855717866,2,4,4,16,444130.84547222854,
69.18301729049291,2.0,1.0,165.8730311106672,2,3,9,16,432163.28531735187,
121.85950686811238,2.0,2.0,271.8245179859801,0,4,6,6,634346.4877387956,
70.42755309771275,1.0,1.0,210.89209031781297,2,6,5,23,439937.4863309454,
33.45459576890719,2.0,2.0,210.2528758992759,2,3,6,11,208979.72627802254,
154.86197989588095,3.0,1.0,222.34266795413308,1,2,9,6,886756.9803257381,
41.389549764121966,4.0,1.0,196.03939363025188,2,1,8,46,258546.74318067078,
59.04741128859483,2.0,1.0,261.58028579320774,2,6,6,47,368849.52769284195,
89.6301045575504,1.0,1.0,272.8648197873305,3,9,9,15,606546.8877062014,
138.6289439006327,1.0,3.0,193.11754303743038,2,1,5,37,865968.8776598811,
143.9885837582902,1.0,1.0,217.1442007913373,0,5,6,23,749540.6368286875,
74.01683391333162,2.0,1.0,274.4226945755718,2,5,6,3,462358.52909482544,
121.04859479831168,1.0,1.0,158.23719395989923,2,0,8,21,756150.2874532198,
33.14568649474714,1.0,1.0,114.56770655064001,0,9,6,6,172541.72737126038,
22.56608274293307,3.0,1.0,120.93996349375041,2,2,4,30,140962.80903708574,
52.74006633901636,2.0,1.0,242.57306882360606,2,0,6,24,329449.6428396814,
118.37511849066176,3.0,1.0,157.87368300396292,3,1,9,48,801070.801566027,
104.05470627646817,1.0,3.0,145.26314996364414,0,5,6,40,541662.6011018425,
54.6619212292517,2.0,1.0,258.48349209250534,1,2,4,16,313000.26152735413,
98.6671836785539,2.0,1.0,145.94046021311647,3,4,9,41,667702.8156375341,
60.4636054229487,2.0,1.0,232.41289661880484,2,7,9,47,377696.0211491723,
85.14538660318686,2.0,3.0,145.62729113727457,3,8,5,36,576197.8020849443,
29.33708102195383,2.0,2.0,166.3938614575547,0,6,7,10,152715.81828183675,
100.98332432892913,2.0,1.0,80.71728072245111,1,7,7,24,578241.7853974346,
118.29642131266894,2.0,1.0,82.85727594527535,0,5,4,37,615798.6463294699,
149.96039009854994,1.0,1.0,158.6697344020597,1,9,6,3,858689.9301020548,
85.09662121041892,4.0,2.0,84.92317009362395,3,2,5,15,575867.7958068396,
28.345828774602907,1.0,2.0,234.00632596634802,1,0,9,2,162311.37911252974,
137.97016836072146,2.0,2.0,258.49309925807904,0,5,6,5,718211.4384155284,
132.65514026741403,3.0,2.0,269.53600636212946,2,9,6,18,828652.5144094555,
157.6132217086449,2.0,3.0,175.58328179469828,3,0,7,27,1066603.7885445352,
141.99663683025312,3.0,1.0,251.54309869515723,1,8,5,45,813088.5900894703,
99.17277859014668,2.0,2.0,165.95409154482525,1,4,5,38,567874.3984303831,
107.72489551536398,3.0,2.0,192.7821415154321,0,3,6,13,560767.976733717,
37.34555424860356,2.0,1.0,214.8501514073437,0,7,4,38,194404.37417738655,
54.19293551898262,2.0,2.0,152.84887880133772,2,2,6,29,338525.2331007154,
114.88002585940374,1.0,2.0,266.536407307128,1,2,4,14,657815.8493086471,
116.53819100125438,3.0,1.0,250.8093711122467,0,8,5,19,606646.0799737826,
21.263724989079453,2.0,2.0,223.06737492933513,1,6,4,40,121758.46243519816,
152.87318329012385,2.0,2.0,264.8165118880255,0,7,5,44,795789.917273291,
135.21835484871366,2.0,1.0,193.34236597980828,1,9,5,11,774275.3909699221,
130.4336827164019,4.0,1.0,154.11113293824346,2,8,8,36,814775.808376133,
54.236382835459366,2.0,1.0,173.57812770567955,2,3,6,7,338796.63402773737,
155.46848142895806,3.0,1.0,212.5559639646547,3,6,5,22,1052089.8532099302,
90.28778155935642,4.0,2.0,193.68652857517299,2,1,9,25,563997.724165015,
31.087108135745584,3.0,3.0,273.453944751569,2,4,9,44,194190.81891945438,
147.65922609156547,4.0,3.0,267.88898908900524,0,9,6,24,768648.3710687299,
85.61817944386704,3.0,1.0,113.27153937459653,3,9,4,39,579397.2965791207,
100.04179693530617,2.0,1.0,265.59803380168626,3,3,7,12,677005.1298186743,
159.35210032913278,3.0,3.0,153.9790068184403,0,3,5,42,829516.2827713432,
87.92397899894976,2.0,1.0,224.9540369069684,0,7,8,34,457693.1968579806,
25.24910485835356,2.0,1.0,128.6339592578518,1,6,5,1,144579.19235680037,
30.591868101102868,1.0,2.0,234.49921604962455,0,1,7,21,159247.68269664753,
103.25190336948432,1.0,2.0,108.89017635845786,0,5,4,9,537483.5656085932,
58.735038266424326,3.0,1.0,208.45490335042624,3,8,4,35,397473.0904941608,
89.79602692740565,3.0,2.0,119.78176939810656,1,3,9,48,514182.0719128804,
154.3626398041697,1.0,1.0,239.0926382709471,1,7,6,15,883897.7032315207,
28.612467538283845,1.0,1.0,90.09622792372849,2,7,5,12,178732.56265277197,
46.1946752055433,3.0,1.0,135.30451349822366,0,9,5,26,240468.96891340366,
143.39114401393135,1.0,1.0,87.67435569889692,0,4,5,38,746430.6307798384,
152.43809930466048,2.0,1.0,250.70589995480012,2,4,4,27,952230.0758641203,
55.95865065880275,3.0,2.0,233.93784698348716,0,0,4,5,291295.8899664028,
94.1051289350421,2.0,2.0,148.9829696262077,2,1,9,17,587843.4228304388,
62.19533740407501,3.0,1.0,116.85047015303311,2,8,4,25,388513.57452517276,
118.19168921085914,1.0,1.0,82.33342571415001,2,9,7,38,738304.1490095782,
71.26761087886646,2.0,1.0,104.23099324328234,3,6,9,20,482283.8017005486,
110.73475666842266,3.0,2.0,243.02434193228922,1,8,6,23,634079.5752864301,
45.511304125283786,1.0,1.0,244.71629693261642,1,2,9,3,260602.80673123687,
34.53255697384965,2.0,1.0,140.24701061296014,0,2,9,3,179761.15932185453,
156.56746938660427,3.0,1.0,211.81667883447602,2,1,9,30,978024.876536239,
89.35566195362686,1.0,2.0,127.77328733344712,1,0,5,4,511660.4929258892,
142.76955545723388,3.0,2.0,118.00976256981504,2,3,4,22,891833.9000830888,
48.25371381991958,4.0,2.0,173.2958737093198,2,5,9,34,301424.8916842981,
131.9396264715959,2.0,1.0,108.06410402852842,0,9,6,26,686819.1148714265,
85.36946047163187,3.0,1.0,231.71726204611002,3,1,4,46,577714.1598778145,
29.647111584732336,3.0,1.0,217.24887734905684,3,2,8,7,200628.6096615185,
30.56253221456601,4.0,1.0,253.6406305347701,3,0,9,48,206823.46502522216,
130.79096719632358,2.0,2.0,238.5392319725735,1,0,9,2,748923.6751517175,
159.79113546031016,3.0,3.0,181.83450529621783,1,2,7,33,914981.8752083153,
132.04725605913018,2.0,1.0,217.55438342053367,0,6,9,8,687379.386717127,
138.4653898528598,2.0,1.0,167.6649453770728,1,2,9,31,792868.275790486,
46.70165103200321,1.0,1.0,134.18267454434644,0,9,4,28,243108.05997120173,
131.6730838242891,2.0,1.0,262.77390493743997,2,9,5,16,822517.9346317928,
72.3590363977176,3.0,1.0,181.8407942429517,0,6,5,45,376669.0164332752,
89.99481765000957,2.0,1.0,247.6486760387385,1,4,4,9,515320.3697766397,
113.2191047772751,4.0,3.0,85.3361018700439,3,0,5,38,766178.9079744366,
64.65376885977477,1.0,1.0,83.54845478713943,2,4,6,12,403870.577677574,
25.607549771978956,3.0,1.0,190.64631153526025,2,3,5,30,159961.84138541183,
93.12028149154125,2.0,1.0,115.30776698744293,1,1,5,8,533217.1245520682,
81.47476426091802,1.0,2.0,110.25794982548207,0,4,5,8,424121.4483511415,
144.79793973844693,3.0,1.0,188.64800016819598,2,9,8,1,904504.5416536115,
42.44664835374686,3.0,1.0,222.59906864116067,3,8,6,13,287245.9267967673,
53.77970032497777,4.0,3.0,228.83689824590647,2,3,7,37,335943.89036598,
33.32887372160465,2.0,1.0,177.86721505497673,3,5,5,39,225543.91436207868,
33.24358807511352,1.0,2.0,191.78552901613995,0,8,5,47,173051.3595308317,
62.421110598328916,1.0,3.0,134.8523724438764,2,0,6,49,389923.9045337018,
87.89818593590213,4.0,1.0,89.8356613578334,1,5,8,18,503314.82258612145,
126.83433202078704,3.0,1.0,162.5622267429642,0,7,7,24,660243.2186859284,
98.62780152255104,1.0,3.0,174.15209491132924,2,9,5,26,616095.0533660903,
88.1201331453947,1.0,1.0,184.78460495107169,3,5,9,8,596328.5747287765,
92.1996631160569,1.0,1.0,106.03666241133196,1,6,8,23,527945.560988011,
117.67732051108578,1.0,1.0,244.43420631759122,3,9,7,21,796348.6471643469,
60.0028368107703,2.0,1.0,245.2203735595853,2,1,6,21,374817.75296994526,
78.60335934712737,2.0,1.0,112.99259950649518,0,7,8,46,409174.18925948616,
155.4324220148453,1.0,1.0,135.88999842600418,3,8,8,20,1051845.831120359,
44.398774979593426,1.0,1.0,119.10888067496612,3,3,6,47,300456.40262027114,
24.353519806738486,1.0,1.0,192.1333099805654,1,5,5,12,139450.97239907415,
24.77776882309477,1.0,1.0,98.4543494699107,3,7,6,43,167676.68227255077,
66.05159277423505,1.0,2.0,224.86692757701832,1,2,7,24,378218.79194341815,
80.61816745521125,1.0,1.0,262.93128803896985,1,6,4,22,461628.62427590135,
96.96107945832712,2.0,2.0,161.5077192014672,2,8,5,21,605683.5953060656,
127.6292775529315,1.0,1.0,105.8830670891211,0,0,9,9,664381.3521743993,
38.63233139870242,1.0,3.0,166.95266009986017,2,0,8,36,241323.3176377551,
49.368700397035084,1.0,1.0,172.94687183618112,2,2,4,49,308389.8417706425,
158.28384984835048,1.0,1.0,250.8475637492059,3,5,7,48,1071142.0785861968,
128.96788198707856,1.0,2.0,244.81254135922802,3,5,4,12,872754.3922822919,
56.73311317576879,3.0,2.0,75.6463360138388,1,2,9,47,324860.13776943315,
60.22597276198872,3.0,3.0,81.4968163665053,3,0,8,43,407562.57641546463,
101.07766287609033,3.0,1.0,262.0637959621766,3,9,5,38,684015.065437572,
86.94895509387662,1.0,1.0,200.29378722727853,1,9,7,39,497879.4208453421,
126.04653364013802,2.0,2.0,78.85062237653464,2,1,4,36,787370.7481138115,
24.820752871806903,4.0,1.0,165.9156063677769,3,6,7,17,167967.56490730902,
50.83269324869438,1.0,3.0,164.9316985968894,2,3,5,45,317534.9179068512,
90.8775927799392,2.0,1.0,81.96131449051889,2,0,7,21,567682.0785743322,
106.62415130106022,2.0,2.0,194.97157422580233,3,3,7,44,721549.3884027298,
81.23113159004569,2.0,2.0,245.62620366602903,3,6,5,22,549709.1662897607,
122.92653173276366,3.0,1.0,107.73477366690287,0,2,9,13,639900.9454304229,
131.15046694320955,3.0,1.0,123.01672706052244,2,1,4,40,819253.3208994761,
113.98776772540774,3.0,1.0,145.49246640374935,0,9,7,42,593369.7087750089,
73.06082150876537,1.0,1.0,89.26445987242619,1,9,4,26,418354.4179455098,
39.43822079326763,2.0,1.0,103.60154851331136,3,9,8,2,266887.2271979446,
128.95372124679443,2.0,1.0,164.1380518764817,0,5,4,1,671275.8179982192,
91.47978556005532,3.0,2.0,222.85682394493003,1,4,5,4,523823.4617600828,
137.9400075510078,3.0,2.0,168.41539572264466,0,1,9,48,718054.434631409,
149.90468540120315,2.0,2.0,148.87744692581416,2,1,8,49,936404.6823142897,
114.84881932544654,1.0,2.0,240.04214892548944,0,4,9,32,597851.9611021715,
67.43492293719063,1.0,2.0,238.75473141607768,1,5,5,31,386139.8948436959,
89.74997847779511,1.0,1.0,264.0444346997797,0,1,6,32,467198.5394101383,
111.38688847450351,2.0,2.0,122.4548641948609,3,4,8,22,753779.8920239743,
57.27426847302697,2.0,1.0,158.12139199066382,3,4,5,2,387587.7358333114,
56.90336519242108,2.0,1.0,219.6562731864133,2,9,4,7,355456.3852558234,
115.91422692249022,3.0,2.0,124.43790077515682,1,5,7,18,663737.8000183618,
56.00408909256441,1.0,1.0,191.8364189268725,2,7,9,11,349838.9067337521,
110.36387689114144,2.0,1.0,137.64335915735938,0,2,7,10,574505.3420813736,
32.823000678032976,4.0,1.0,235.76535395443514,0,9,8,26,170861.96828034846,
58.225030609059004,4.0,2.0,267.3253038461865,2,7,7,6,363712.3892711768,
53.203952740023844,1.0,2.0,219.51742463650513,2,3,4,10,332347.38680814207,
